ProjectID,BuildingID,BedroomSize,MaxAllowableIncome,TotalUnits,MedianInitialLegalRent,HighInitialLegalRent,LowInitialLegalRent,MedianActualRent,HighActualRent,LowActualRent
51396,904741,3-BR,121%-130%,23,,,,1370,1421,1258
51396,904741,Studio,121%-130%,8,,,,683,767,624
51396,2713,1-BR,121%-130%,192,,,,899.5,1110,627
51396,2713,2-BR,121%-130%,89,,,,1104,1172,902
51396,2713,Studio,121%-130%,17,,,,675,706,650
51396,2716,2-BR,121%-130%,50,,,,1161.5,1194,1088
51396,2716,3-BR,121%-130%,10,,,,1409,1445,1359
58562,100435,1-BR,111%-120%,38,,,,,,
58562,100435,2-BR,111%-120%,61,,,,,,
58562,100435,3-BR,111%-120%,35,,,,,,
58608,110045,1-BR,51%-60%,9,769,931,769,625,917,235
58608,110045,2-BR,51%-60%,15,1123,1123,929,458,1313,339
58608,110045,2-BR,SUPER,1,,,,,,
58608,110045,3-BR,51%-60%,7,1292,1292,1292,921,1292,776
58608,110045,4-BR,51%-60%,7,1447,1447,1447,824,1325,666
58608,93379,2-BR,51%-60%,2,400,400,400,400,400,400
58608,93377,1-BR,51%-60%,4,931,931,931,976,1270,796
58608,93377,2-BR,51%-60%,21,1123,1123,1123,995,1494,493
58608,93377,2-BR,SUPER,1,,,,,,
58608,93377,3-BR,51%-60%,2,1292,1292,1292,1615,1635,1595
58608,110042,1-BR,51%-60%,26,931,1123,769,721.5,1303,397
58608,110042,2-BR,51%-60%,19,1123,1123,929,799,1082,419
58608,110042,3-BR,51%-60%,5,1292,1292,931,818,1269,525
58608,93375,1-BR,51%-60%,1,931,931,931,743,743,743
58608,93375,2-BR,51%-60%,12,931,1123,929,676.5,1153,409
58608,93375,-1,51%-60%,2,,,,774.5,787,762
58608,110036,1-BR,51%-60%,12,863.5,931,769,594,931,407
58608,110036,2-BR,51%-60%,35,1123,1123,929,759,1062,209
58608,110036,3-BR,51%-60%,4,1179.5,1292,1067,501,1013,452
58608,110036,4-BR,51%-60%,5,1447,1447,1196,833,1023,555
58608,93376,2-BR,51%-60%,4,1026,1123,929,703,815,396
58608,93376,3-BR,51%-60%,4,1292,1292,1067,702.5,762,442
58608,93376,4-BR,51%-60%,4,1447,1447,1196,1099.5,2177,809
58608,93376,-1,51%-60%,2,,,,783.5,881,686
58608,93376,-1,SUPER,1,,,,,,
58608,93374,1-BR,51%-60%,1,931,931,931,909,909,909
58608,93374,2-BR,51%-60%,19,1123,1123,929,1094,1683,472
58608,60011,1-BR,51%-60%,9,769,931,769,601,970,263
58608,60011,2-BR,51%-60%,15,1123,1123,929,639,1062,425
58608,60011,Studio,51%-60%,1,,,,737,737,737
58608,111345,2-BR,51%-60%,10,1123,1123,929,668.5,787,293
58608,111345,-1,51%-60%,2,,,,812,815,809
58608,93371,2-BR,51%-60%,8,1123,1123,929,574.5,1220,188
58790,396881,1-BR,0%-30%,69,,,,,,
58790,396881,Studio,0%-30%,24,,,,,,
58790,396881,Studio,NON-RESTRICTED,1,,,,,,
58790,396881,Studio,SUPER,1,,,,,,
58980,197971,1-BR,66%-70%,1,,,,,,
58980,197971,2-BR,51%-60%,2,,,,,,
58980,197971,2-BR,66%-70%,3,,,,,,
58980,197971,3-BR,51%-60%,3,,,,,,
58980,197971,Studio,31%-40%,1,,,,,,
58980,197971,Studio,41%-50%,1,,,,,,
58980,197971,Studio,51%-60%,1,,,,,,
58980,197980,2-BR,31%-40%,1,,,,,,
58980,197980,2-BR,41%-50%,1,,,,,,
58980,197980,2-BR,51%-60%,5,,,,,,
58980,197980,2-BR,SUPER,1,,,,,,
58980,197981,2-BR,31%-40%,1,,,,,,
58980,197981,2-BR,51%-60%,1,,,,,,
58980,197981,3-BR,31%-40%,1,,,,,,
58980,197981,3-BR,51%-60%,2,,,,,,
58980,197981,Studio,41%-50%,3,,,,,,
58980,197979,2-BR,41%-50%,2,,,,,,
58980,197979,2-BR,51%-60%,5,,,,,,
58980,197979,Studio,31%-40%,1,,,,,,
51123,967799,1-BR,121%-130%,3,,,,1995,1995,1995
51123,967799,1-BR,71%-80%,3,,,,1208,1208,1208
51123,967799,1-BR,NON-RESTRICTED,19,,,,3652,4010,3074
51123,967799,1-BR,SUPER,1,,,,,,
51123,967799,2-BR,121%-130%,12,,,,2402,2402,2402
51123,967799,2-BR,71%-80%,12,,,,1458,1458,1458
51123,967799,2-BR,NON-RESTRICTED,5,,,,5389,5401,4340
51123,967799,Studio,121%-130%,9,,,,1314,1587,1314
51123,967799,Studio,71%-80%,10,,,,790,957,790
51123,967799,Studio,NON-RESTRICTED,49,,,,2288,2962,2221
61609,,1-BR,0%-30%,4,,,,,,
61609,,1-BR,51%-60%,3,,,,,,
61609,,1-BR,71%-80%,1,,,,,,
61609,,2-BR,0%-30%,9,,,,,,
61609,,2-BR,41%-50%,10,,,,,,
61609,,2-BR,51%-60%,6,,,,,,
61609,,2-BR,71%-80%,7,,,,,,
61609,,2-BR,SUPER,1,,,,,,
61609,,3-BR,51%-60%,1,,,,,,
44353,939117,1-BR,41%-50%,15,,,,,,
44353,939117,1-BR,51%-60%,4,,,,,,
44353,939117,2-BR,41%-50%,2,,,,,,
44353,939117,2-BR,51%-60%,10,,,,,,
44353,939117,2-BR,SUPER,1,,,,,,
44353,939117,Studio,41%-50%,18,,,,,,
44353,926997,1-BR,51%-60%,8,,,,,,
44353,926997,2-BR,51%-60%,22,,,,,,
44353,926997,2-BR,SUPER,1,,,,,,
44353,926997,Studio,51%-60%,9,,,,,,
46143,958172,1-BR,0%-30%,5,,,,,,
46143,958172,1-BR,31%-40%,5,,,,,,
46143,958172,1-BR,41%-50%,5,,,,,,
46143,958172,1-BR,51%-60%,18,,,,,,
46143,958172,1-BR,81%-90%,2,,,,,,
46143,958172,2-BR,0%-30%,4,,,,,,
46143,958172,2-BR,31%-40%,12,,,,,,
46143,958172,2-BR,41%-50%,12,,,,,,
46143,958172,2-BR,51%-60%,51,,,,,,
46143,958172,2-BR,81%-90%,16,,,,,,
46143,958172,2-BR,SUPER,1,,,,,,
46143,958172,3-BR,0%-30%,1,,,,,,
46143,958172,3-BR,31%-40%,3,,,,,,
46143,958172,3-BR,41%-50%,3,,,,,,
46143,958172,3-BR,51%-60%,5,,,,,,
46143,958172,3-BR,81%-90%,8,,,,,,
46143,958172,Studio,51%-60%,2,,,,,,
46143,958171,1-BR,0%-30%,3,,,,,,
46143,958171,1-BR,31%-40%,2,,,,,,
46143,958171,1-BR,41%-50%,2,,,,,,
46143,958171,1-BR,51%-60%,7,,,,,,
46143,958171,2-BR,0%-30%,3,,,,,,
46143,958171,2-BR,31%-40%,2,,,,,,
46143,958171,2-BR,41%-50%,2,,,,,,
46143,958171,2-BR,51%-60%,7,,,,,,
48787,215645,1-BR,111%-120%,14,,,,,,
48787,215645,Studio,111%-120%,2,,,,,,
52795,805885,1-BR,51%-60%,3,,,,,,
52795,805885,2-BR,51%-60%,28,,,,,,
52795,805885,2-BR,SUPER,1,,,,,,
52795,805885,Studio,51%-60%,3,,,,,,
44409,927022,1-BR,0%-30%,4,395,395,395,,,
44409,927022,1-BR,31%-40%,5,558,558,558,,,
44409,927022,1-BR,41%-50%,6,720,720,720,,,
44409,927022,1-BR,51%-60%,8,882,882,882,,,
44409,927022,1-BR,91%-100%,2,1254,1254,1254,,,
44409,927022,2-BR,0%-30%,3,482,482,482,,,
44409,927022,2-BR,31%-40%,6,676,676,676,,,
44409,927022,2-BR,41%-50%,5,870,870,870,,,
44409,927022,2-BR,51%-60%,40,1065,1065,1065,,,
44409,927022,2-BR,91%-100%,4,1511,1511,1511,,,
44409,927022,2-BR,SUPER,1,,,,,,
44409,927022,3-BR,0%-30%,1,551,551,551,,,
44409,927022,3-BR,31%-40%,2,775,775,775,,,
44409,927022,3-BR,41%-50%,2,1000,1000,1000,,,
44409,927022,3-BR,51%-60%,7,1224,1224,1224,,,
44409,927022,3-BR,91%-100%,2,1740,1740,1740,,,
44409,927022,Studio,0%-30%,3,368,368,368,,,
44409,927022,Studio,31%-40%,3,519,519,519,,,
44409,927022,Studio,41%-50%,3,670,670,670,,,
44409,927022,Studio,51%-60%,1,822,822,822,,,
55500,1869,1-BR,51%-60%,73,,,,,,
55500,1869,1-BR,SUPER,1,,,,,,
55500,1869,2-BR,51%-60%,18,,,,,,
60762,723979,1-BR,51%-60%,39,,,,,,
60762,723979,2-BR,51%-60%,116,,,,,,
60762,723979,2-BR,SUPER,1,,,,,,
60762,723979,3-BR,51%-60%,12,,,,,,
60762,723979,Studio,51%-60%,10,,,,,,
59032,966928,1-BR,141%-150%,20,,,,,,
59032,966928,1-BR,161%-170%,66,,,,,,
59032,966928,1-BR,31%-40%,6,,,,,,
59032,966928,1-BR,51%-60%,33,,,,,,
59032,966928,1-BR,91%-100%,6,,,,,,
59032,966928,2-BR,141%-150%,14,,,,,,
59032,966928,2-BR,161%-170%,45,,,,,,
59032,966928,2-BR,31%-40%,4,,,,,,
59032,966928,2-BR,51%-60%,23,,,,,,
59032,966928,2-BR,91%-100%,4,,,,,,
59032,966928,3-BR,141%-150%,2,,,,,,
59032,966928,3-BR,161%-170%,8,,,,,,
59032,966928,3-BR,31%-40%,1,,,,,,
59032,966928,3-BR,51%-60%,4,,,,,,
59032,966928,3-BR,91%-100%,1,,,,,,
59032,966928,Studio,141%-150%,10,,,,,,
59032,966928,Studio,161%-170%,33,,,,,,
59032,966928,Studio,31%-40%,3,,,,,,
59032,966928,Studio,51%-60%,16,,,,,,
59032,966928,Studio,91%-100%,3,,,,,,
55428,306316,1-BR,51%-60%,201,,,,,,
55428,306316,Studio,51%-60%,50,,,,,,
55428,10709,1-BR,51%-60%,3,,,,,,
55428,10709,3-BR,51%-60%,17,,,,,,
55428,10709,5-BR,51%-60%,3,,,,,,
55428,10709,Studio,51%-60%,2,,,,,,
55428,11879,1-BR,51%-60%,44,,,,,,
55428,11879,2-BR,51%-60%,88,,,,,,
55428,11879,3-BR,51%-60%,90,,,,,,
55428,11879,4-BR,51%-60%,28,,,,,,
55428,11879,5-BR,51%-60%,18,,,,,,
55428,20311,1-BR,51%-60%,15,,,,,,
55428,20311,1-BR,SUPER,1,,,,,,
55428,20311,2-BR,51%-60%,14,,,,,,
55428,20311,3-BR,51%-60%,12,,,,,,
55428,805037,1-BR,51%-60%,3,,,,,,
55428,805037,2-BR,51%-60%,28,,,,,,
55428,805037,3-BR,51%-60%,11,,,,,,
55428,805037,4-BR,51%-60%,37,,,,,,
55428,64060,1-BR,51%-60%,48,,,,,,
55428,64060,2-BR,51%-60%,72,,,,,,
55428,64060,3-BR,51%-60%,51,,,,,,
55428,64060,4-BR,51%-60%,27,,,,,,
55428,64060,5-BR,51%-60%,8,,,,,,
55396,746078,1-BR,51%-60%,239,,,,,,
55396,746078,2-BR,51%-60%,199,,,,,,
55396,746078,3-BR,51%-60%,28,,,,,,
55396,746078,4-BR,51%-60%,22,,,,,,
55396,746078,Studio,51%-60%,48,,,,,,
44281,980874,3-BR,41%-50%,1,,,,,,
44281,980874,1-BR,51%-60%,12,,,,,,
44281,980874,2-BR,51%-60%,15,,,,,,
44281,980874,3-BR,51%-60%,3,,,,,,
44281,981192,1-BR,51%-60%,12,,,,,,
44281,981192,2-BR,51%-60%,15,,,,,,
44281,981192,3-BR,51%-60%,4,,,,,,
44281,981457,2-BR,41%-50%,1,,,,,,
44281,981457,1-BR,51%-60%,12,,,,,,
44281,981457,2-BR,51%-60%,13,,,,,,
44281,981457,2-BR,Super,1,,,,,,
44281,981458,3-BR,41%-50%,1,,,,,,
44281,981458,1-BR,51%-60%,12,,,,,,
44281,981458,2-BR,51%-60%,15,,,,,,
44281,981458,3-BR,51%-60%,3,,,,,,
44281,981459,1-BR,51%-60%,15,,,,,,
44281,981459,2-BR,51%-60%,16,,,,,,
44281,981460,1-BR,51%-60%,65,,,,,,
44281,981460,2-BR,51%-60%,23,,,,,,
44281,981460,Studio,51%-60%,1,,,,,,
50282,983486,Studio,51%-60%,85,,,,,,
50282,983486,2-BR,Super,1,,,,,,
67079,952514,1-BR,41%-50%,6,693,693,693,693,693,693
67079,952514,1-BR,51%-60%,25,772,851,693,772,693,851
67079,952514,2-BR,Super,1,,,,,,
67079,952514,2-BR,41%-50%,5,842,842,842,842,842,842
67079,952514,2-BR,51%-60%,17,1031,1031,1031,1031,1031,1031
55437,966924,Studio,121%-130%,10,,,,1589,1589,1589
55437,966924,1-BR,121%-130%,19,,,,1997,1997,1997
55437,966924,2-BR,121%-130%,13,,,,2405,2405,2405
55437,966924,3-BR,121%-130%,2,,,,2775,2775,2775
55437,966924,Studio,151%-160%,32,,,,1967,1967,1967
55437,966924,1-BR,151%-160%,65,,,,2470,2470,2470
55437,966924,2-BR,151%-160%,45,,,,2972,2972,2972
55437,966924,3-BR,151%-160%,7,,,,3430,3430,3430
55437,966924,Studio,31%-40%,4,,,,494,494,494
55437,966924,1-BR,31%-40%,6,,,,532,532,532
55437,966924,2-BR,31%-40%,4,,,,647,647,647
55437,966924,3-BR,31%-40%,1,,,,745,745,745
55437,966924,1-BR,51%-60%,33,,,,847,847,847
55437,966924,2-BR,51%-60%,22,,,,1025,1025,1025
55437,966924,3-BR,51%-60%,4,,,,1182,1182,1182
55437,966924,Studio,51%-60%,16,,,,788,788,788
55437,966924,Studio,71%-80%,4,,,,958,958,958
55437,966924,1-BR,71%-80%,6,,,,1208,1208,1208
55437,966924,2-BR,71%-80%,4,,,,1458,1458,1458
55437,966924,3-BR,71%-80%,1,,,,1683,1683,1683
44249,927160,1-BR,31%-40%,2,533,533,533,,,
44249,927160,2-BR,31%-40%,2,651,838,1024,,,
44249,927160,1-BR,51%-60%,6,845,845,845,,,
44249,927160,2-BR,51%-60%,10,1024,1024,1024,,,
45280,935092,Studio,31%-40%,10,494,494,494,494,494,494
45280,935092,1-BR,31%-40%,14,533,533,533,533,533,533
45280,935092,2-BR,31%-40%,4,648,648,648,648,648,648
45280,935092,3-BR,31%-40%,1,743,743,743,743,743,743
45280,935092,Studio,51%-60%,18,785,785,785,785,785,785
45280,935092,1-BR,51%-60%,33,844,844,844,844,844,844
45280,935092,2-BR,51%-60%,56,1022,1022,1022,1022,1022,1022
45280,935092,3-BR,51%-60%,5,1175,1175,1175,1175,1175,1175
45675,934659,1-BR,51%-60%,1,,,,,,
45675,934659,Studio,51%-60%,56,1663,1663,1663,170,1151,1249
46076,934663,2-BR,Super,1,,,,,,
46076,934663,1-BR,51%-60%,54,844,844,844,,,
46076,934663,2-BR,51%-60%,67,1022,1022,1022,,,
46076,934663,3-BR,51%-60%,12,1175,1175,1175,,,
48909,947309,1-BR,51%-60%,90,1309,1309,1309,1309,1309,1309
48909,947309,2-BR,51%-60%,11,1507,1507,1507,1507,1507,1507
49270,947270,Studio,71%-80%,36,975,975,975,975,975,975
49270,947270,2-BR,Super,1,,,,,,
49534,945855,1-BR,51%-60%,36,861,861,861,,,
49534,945855,2-BR,51%-60%,41,1042,1042,1042,,,
49534,945855,3-BR,51%-60%,7,1196,1196,1196,,,
49576,945948,1-BR,51%-60%,15,,,,828,828,828
49576,945948,2-BR,51%-60%,39,,,,1004,1004,1004
49576,945948,Studio,51%-60%,15,,,,771,771,771
49943,948192,1-BR,31%-40%,5,,,,,,
49943,948192,2-BR,31%-40%,9,,,,,,
49943,948192,Studio,31%-40%,5,,,,,,
49943,948192,Studio,51%-60%,18,,,,,,
49943,948192,2-BR,51%-60%,37,,,,,,
49943,948192,1-BR,51%-60%,18,,,,,,
49943,948192,2-BR,Super,1,,,,,,
50205,97967,1-BR,111%-120%,46,1149,1149,1149,733,1163,1763
50205,97967,2-BR,111%-120%,7,1169,1308,1446,839,1284,1446
50205,97967,3-BR,111%-120%,6,,,,978,1642,1697
50205,65477,2-BR,Super,1,,,,908,1136,1550
50205,65477,2-BR,111%-120%,19,,,,696,1206,1383
50205,65477,1-BR,111%-120%,25,1071,1110,1149,578,933,1140
50205,65477,Studio,111%-120%,4,,,,908,1136,1550
50205,65478,1-BR,111%-120%,55,,,,402,1103,1541
50205,65478,2-BR,111%-120%,3,,,,810,1061,1140
50205,65478,1-BR,Super,1,,,,,,
50205,111969,2-BR,Super,1,,,,,,
50205,111969,1-BR,111%-120%,41,1230,1230,1230,267,1149,1717
50205,111969,2-BR,111%-120%,15,1485,1485,1485,1102,1321,1570
50205,111969,3-BR,111%-120%,1,1598,1598,1598,1827,1827,1827
50205,116780,2-BR,Super,1,,,,,,
50205,116780,1-BR,111%-120%,30,,,1230,675,1073,1782
50205,116780,2-BR,111%-120%,12,,,,160,879,1368
50291,20889,2-BR,111%-120%,5,,,,474,543,795
50291,20889,4-BR,111%-120%,5,,,,556,679,1357
50329,948333,1-BR,71%-80%,5,,,,1230,1230,1230
50329,948333,2-BR,71%-80%,6,,,,1486,1486,1486
50329,948333,3-BR,71%-80%,3,,,,1709,1709,1709
50329,948333,Studio,71%-80%,3,,,,1146,1146,1146
50410,980814,1-BR,51%-60%,8,,,,689,844,844
50410,980814,2-BR,51%-60%,16,,,,835,1022,1022
50410,980814,2-BR,41%-50%,11,,,,835,1022,1022
50410,980814,Studio,41%-50%,40,,,,550,550,550
50410,980814,1-BR,41%-50%,5,,,,689,844,844
50495,949059,2-BR,Super,1,,,,,,
50495,949059,1-BR,41%-50%,33,778,778,778,778,778,778
50495,949059,2-BR,41%-50%,19,933,933,1474,933,933,1474
51104,956094,2-BR,Super,1,,,,,,
51104,956094,1-BR,51%-60%,6,,,,,,
51104,956094,2-BR,51%-60%,11,,,,,,
51104,956094,Studio,51%-60%,4,,,,,,
51104,956094,Studio,Non-Restricted,5,,,,,,
51104,956094,5-BR,Non-Restricted,2,,,,,,
51104,956094,4-BR,Non-Restricted,6,,,,,,
51104,956094,3-BR,Non-Restricted,20,,,,,,
51104,956094,2-BR,Non-Restricted,37,,,,,,
51104,956094,1-BR,Non-Restricted,14,,,,,,
51607,953385,1-BR,Non-Restricted,63,,,,,,
51607,953385,2-BR,Non-Restricted,35,,,,,,
51607,953385,Studio,Non-Restricted,62,,,,,,
51607,953385,Studio,51%-60%,16,,,,,,
51607,953385,2-BR,51%-60%,9,,,,,,
51607,953385,Studio,51%-60%,16,,,,,,
52721,65116,1-BR,51%-60%,1,,,,1339,1339,1339
52721,65116,2-BR,51%-60%,9,,,,1601,1601,1601
52721,65116,3-BR,51%-60%,6,,,,1995,1995,1995
52721,65116,4-BR,51%-60%,4,,,,2205,2205,2205
52721,65117,1-BR,51%-60%,16,,,,1339,1339,1339
52721,65117,2-BR,51%-60%,13,,,,1601,1601,1601
52721,65117,3-BR,51%-60%,5,,,,1995,1995,1995
52721,78268,1-BR,51%-60%,14,,,,1339,1339,1339
52721,78268,2-BR,51%-60%,10,,,,1601,1601,1601
52721,78268,3-BR,51%-60%,5,,,,1995,1995,1995
52721,78268,4-BR,51%-60%,13,,,,2205,2205,2205
52721,97700,1-BR,51%-60%,6,,,,1339,1339,1339
52721,97700,2-BR,51%-60%,15,,,,1601,1601,1601
52721,97700,3-BR,51%-60%,8,,,,1995,1995,1995
52721,97700,4-BR,51%-60%,1,,,,2205,2205,2205
52721,64753,1-BR,51%-60%,1,,,,1339,1339,1339
52721,64753,2-BR,51%-60%,7,,,,1601,1601,1601
52721,64753,3-BR,51%-60%,4,,,,1995,1995,1995
52721,64753,4-BR,51%-60%,4,,,,2205,2205,2205
52721,56808,2-BR,51%-60%,3,,,,1601,1601,1601
52721,56808,3-BR,51%-60%,1,,,,1995,1995,1995
52721,56808,4-BR,51%-60%,3,,,,2205,2205,2205
52721,56810,1-BR,51%-60%,22,,,,1339,1339,1339
52721,56810,2-BR,51%-60%,9,,,,1601,1601,1601
52721,56810,3-BR,51%-60%,12,,,,1995,1995,1995
52721,56810,4-BR,51%-60%,11,,,,2205,2205,2205
52721,56814,1-BR,51%-60%,22,,,,1339,1339,1339
52721,56814,2-BR,51%-60%,10,,,,1601,1601,1601
52721,56814,3-BR,51%-60%,11,,,,1995,1995,1995
52721,56814,4-BR,51%-60%,11,,,,2205,2205,2205
52721,64864,1-BR,51%-60%,25,,,,1339,1339,1339
52721,64864,2-BR,51%-60%,5,,,,1601,1601,1601
52721,64864,3-BR,51%-60%,13,,,,1995,1995,1995
52721,64864,4-BR,51%-60%,11,,,,2205,2205,2205
52721,78260,1-BR,51%-60%,15,,,,1260,1260,1260
52721,78260,2-BR,51%-60%,17,,,,1523,1523,1523
52721,78260,3-BR,51%-60%,4,,,,1890,1890,1890
52721,78256,1-BR,51%-60%,2,,,,1260,1260,1260
52721,78256,2-BR,51%-60%,35,,,,1523,1523,1523
52721,78256,3-BR,51%-60%,33,,,,1890,1890,1890
52721,97364,1-BR,51%-60%,21,,,,1260,1260,1260
52721,97364,2-BR,51%-60%,14,,,,1523,1523,1523
52721,97364,3-BR,51%-60%,8,,,,1890,1890,1890
52721,82104,1-BR,51%-60%,21,,,,1260,1260,1260
52721,82104,2-BR,51%-60%,13,,,,1523,1523,1523
52721,82104,3-BR,51%-60%,9,,,,1890,1890,1890
52721,109441,1-BR,51%-60%,19,,,,1260,1260,1260
52721,109441,2-BR,51%-60%,25,,,,1523,1523,1523
52721,109441,3-BR,51%-60%,13,,,,1890,1890,1890
52721,109440,1-BR,51%-60%,11,,,,1260,1260,1260
52721,109440,2-BR,51%-60%,11,,,,1523,1523,1523
52721,109440,3-BR,51%-60%,5,,,,1890,1890,1890
52721,109442,1-BR,51%-60%,1,,,,1260,1260,1260
52721,109442,2-BR,51%-60%,31,,,,1523,1523,1523
52721,109442,3-BR,51%-60%,9,,,,1890,1890,1890
48608,23493,1-BR,41%-50%,1,838,838,838,,,
48608,23493,1-BR,51%-60%,7,1375,1375,1375,963,963,963
48608,23493,Studio,41%-50%,1,779,779,779,,,
48608,23493,Studio,51%-60%,1,1090,1090,1090,,,
48608,38692,1-BR,41%-50%,1,838,838,838,,,
48608,38692,1-BR,51%-60%,7,1375,1375,1375,963,963,963
48608,38692,1-BR,51%-60%,4,1660,1660,1660,1166,1166,
48608,38692,2-BR,41%-50%,1,1016,1016,1016,,,
48608,38692,1-BR,41%-50%,1,1165,1165,1165,,,
48608,38692,3-BR,51%-60%,3,1909,1909,1909,,,
48608,38692,4-BR,41%-50%,1,1305,1305,1305,,,
48608,38692,Studio,51%-60%,4,1090,1090,1090,896,896,896
48608,39958,1-BR,51%-60%,33,1375,1375,838,963,963,
48608,39958,2-BR,51%-60%,9,1660,1660,1660,1166,1166,
48608,39958,3-BR,51%-60%,6,1909,1909,1909,1339,1339,
48608,39958,1-BR,41%-50%,4,838,838,838,,,
48608,39958,2-BR,41%-50%,2,1016,1016,1016,,,
48608,39958,3-BR,41%-50%,1,1165,1165,1165,963,963,963
48608,39958,1-BR,SUPER,1,,,,,,
48608,40238,1-BR,51%-60%,3,1375,1375,1375,963,963,963
48608,40238,Studio,51%-60%,1,1090,1090,1090,896,896,896
48608,957589,1-BR,51%-60%,4,,,,,,
51302,979324,1-BR,0%-30%,22,,,,,,
51302,979324,2-BR,0%-30%,21,,,,,,
51302,979324,3-BR,0%-30%,7,,,,,,
51302,979324,4-BR,0%-30%,2,,,,,,
51302,979324,Studio,0%-30%,4,,,,,,
51302,979324,1-BR,151%-160%,27,,,,,,
51302,979324,2-BR,151%-160%,25,,,,,,
51302,979324,3-BR,151%-160%,8,,,,,,
51302,979324,4-BR,151%-160%,3,,,,,,
51302,979324,Studio,151%-160%,4,,,,,,
51302,979324,1-BR,31%-40%,11,,,,,,
51302,979324,2-BR,31%-40%,11,,,,,,
51302,979324,3-BR,31%-40%,4,,,,,,
51302,979324,4-BR,31%-40%,1,,,,,,
51302,979324,Studio,31%-40%,2,,,,,,
51302,979324,1-BR,41%-50%,11,,,,,,
51302,979324,2-BR,41%-50%,11,,,,,,
51302,979324,3-BR,41%-50%,4,,,,,,
51302,979324,4-BR,41%-50%,1,,,,,,
51302,979324,Studio,41%-50%,2,,,,,,
51302,979324,1-BR,51%-60%,38,,,,,,
51302,979324,2-BR,51%-60%,37,,,,,,
51302,979324,3-BR,51%-60%,13,,,,,,
51302,979324,4-BR,51%-60%,4,,,,,,
51302,979324,Studio,51%-60%,7,,,,,,
51302,979324,3-BR,Super,1,,,,,,
51302,979325,1-BR,0%-30%,18,,,,,,
51302,979325,2-BR,0%-30%,17,,,,,,
51302,979325,3-BR,0%-30%,5,,,,,,
51302,979325,4-BR,0%-30%,2,,,,,,
51302,979325,Studio,0%-30%,1,,,,,,
51302,979325,Studio,151%-160%,2,,,,,,
51302,979325,4-BR,151%-160%,2,,,,,,
51302,979325,3-BR,151%-160%,6,,,,,,
51302,979325,2-BR,151%-160%,20,,,,,,
51302,979325,1-BR,151%-160%,21,,,,,,
51302,979325,1-BR,141%-150%,1,,,,,,
51302,979325,2-BR,141%-150%,1,,,,,,
51302,979325,2-BR,31%-40%,9,,,,,,
51302,979325,1-BR,31%-40%,9,,,,,,
51302,979325,3-BR,31%-40%,2,,,,,,
51302,979325,4-BR,31%-40%,1,,,,,,
51302,979325,Studio,31%-40%,1,,,,,,
51302,979325,Studio,41%-50%,1,,,,,,
51302,979325,4-BR,41%-50%,1,,,,,,
51302,979325,3-BR,41%-50%,2,,,,,,
51302,979325,2-BR,41%-50%,9,,,,,,
51302,979325,1-BR,41%-50%,9,,,,,,
51302,979325,1-BR,51%-60%,31,,,,,,
51302,979325,2-BR,51%-60%,29,,,,,,
51302,979325,3-BR,51%-60%,9,,,,,,
51302,979325,4-BR,51%-60%,3,,,,,,
51302,979325,Studio,51%-60%,1,,,,,,
51302,979325,1-BR,91%-100%,1,,,,,,
51302,979325,3-BR,Super,1,,,,,,
54360,979259,2-BR,0%-30%,1,,,,,,
54360,979259,3-BR,31%-40%,1,,,,,,
54360,979259,3-BR,0%-30%,2,,,,,,
54360,979259,3-BR,51%-60%,4,,,,,,
54360,979260,1-BR,71%-80%,1,,,,,,
54360,979260,2-BR,71%-80%,7,,,,,,
54360,979261,1-BR,0%-30%,1,,,,,,
54360,979261,2-BR,0%-30%,2,,,,,,
54360,979261,2-BR,31%-40%,1,,,,,,
54360,979261,2-BR,41%-50%,1,,,,,,
54360,979261,2-BR,51%-60%,3,,,,,,
54360,979262,1-BR,0%-30%,1,,,,,,
54360,979262,2-BR,0%-30%,2,,,,,,
54360,979262,2-BR,31%-40%,1,,,,,,
54360,979262,2-BR,41%-50%,1,,,,,,
54360,979262,2-BR,51%-60%,3,,,,,,
58661,221786,2-BR,51%-60%,5,,,,,,
58661,221786,3-BR,51%-60%,8,,,,,,
58661,221786,1-BR,51%-60%,1,,,,,,
58936,977400,1-BR,0%-30%,4,,,,,,
58936,977400,2-BR,0%-30%,25,,,,,,
58936,977400,Studio,0%-30%,92,,,,,,
58936,977400,1-BR,51%-60%,14,,,,,,
58936,977400,2-BR,51%-60%,39,,,,,,
58936,977400,Studio,51%-60%,41,,,,,,
58972,120972,1-BR,71%-80%,114,,,,,,
58972,120972,2-BR,71%-80%,134,,,,,,
58972,120972,3-BR,71%-80%,21,,,,,,
58972,120972,Studio,71%-80%,14,,,,,,
60425,971875,1-BR,0%-30%,11,,,,,,
60425,971875,2-BR,0%-30%,4,,,,,,
60425,971875,1-BR,31%-40%,2,,,,,,
60425,971875,2-BR,31%-40%,2,,,,,,
60425,971875,1-BR,41%-50%,2,,,,,,
60425,971875,2-BR,41%-50%,2,,,,,,
60425,971875,1-BR,51%-60%,17,,,,,,
60425,971875,2-BR,51%-60%,14,,,,,,
60425,971875,3-BR,51%-60%,2,,,,,,
60425,971875,2-BR,Super,1,,,,,,
61186,979998,1-BR,51%-60%,73,,,,1488,1488,1253
61186,979998,2-BR,51%-60%,1,,,,1,1,1
61186,979998,Studio,51%-60%,15,,,,1169,1169,1169
